Name;Class;Blood;EpiCA;EpiCP;EpiMCA;ESC;Liver;Muscle;SpCA;SpCP;Scyte;Sptid1;Sptid2;Testis
Ear1;genes;0;0;0;0;0;0;0;0,027835473;0,097621255;0;0,014612251;0;0
Cbx5;genes;0;0,532936503;0,582487928;0,079157771;0,073749302;0;0;0,144838817;0,306530742;0,672053902;0,624235381;0,83352799;0,490693293
Olfr1393;genes;0;0;0;0;0;0,021993554;0;0,011794692;0;0;0,007306126;0;0
Msl1;genes;0;3,244244187;7,268077288;0,232317854;0,228288413;0,515528915;1,021854777;2,633990605;3,925676083;15,46587757;14,27923821;15,93574341;18,55507505
Gk2;genes;0;0,108430621;0,190563117;0,032221616;0;0;0;0,417296201;0,06768407;2,082333641;2,191253223;1,911115877;3,538908397
Tmem214;genes;0;2,060181803;3,176051952;0,107405388;0,017601265;0,747780849;0,472455973;1,214735323;2,342910129;0,262219792;0,116898011;0,164793988;1,101213552
Gm3458;genes;0;0;0;0;0;0;0;0,023589384;0;0,246795098;0,36442955;0,444943767;0,31729882
Itpr3;genes;0;3,252918637;5,41770942;0,267439415;0,387051827;0,043987109;0;5,176572348;2,896097243;0,7703092;0,526041051;0,38182767;1,155061028
Dhdds;genes;0;1,734889939;3,049009874;0,161108082;0,140810124;0,35189687;0,134987421;0,754860285;2,275226059;0,616987745;0,657551314;0,576778957;0,880970841
Tectb;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Olfr1254;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
1700028E10Rik;genes;0;0,162645932;0,207713798;0;0,105607593;0;0;0,162412908;0,186131194;0,347672595;0,56315617;0,462906312;0,493026372
Rbp7;genes;0;0;0;0;0;0;0;0,035384076;0,032540418;0;0;0;0,009332318
Gm9199;genes;0,047346287;1,210627886;1,107806921;0,075183771;0,049107531;0,317147054;0,06749371;0,261370374;1,415182799;0,030849387;0,043836754;0;0,055807263
Map4k4;genes;0;3,144488015;7,686045725;0,386659396;0,756854415;0,043987109;0,944911947;1,441193409;3,967978627;0,092548162;0,043982877;0,049438196;0,485280548
Spock1;genes;0,053730057;0,271076553;5,415803789;0,021481078;0,10279139;0;0,262550534;0,038568643;3,714488767;0,026376226;0,018703682;0;0,018384667
Mrrf;genes;0;0,813229659;0,727315897;0,042962155;0,017601265;0,263922653;0,06749371;0,401727208;0,76827928;0,447316115;0,584490057;0,659175951;0,58298992
Cdc14a;genes;0,026599038;0,379507174;0,508168312;0,021481078;0,070405062;0;0,202481131;0,283072607;0,715889206;0,107972855;0,058449006;0,214232184;1,399847735
Gid8;genes;0,053464066;2,106264817;7,204556249;0,375274425;0,812650426;0,792207829;0,544674244;1,650549191;4,138815824;10,95785661;13,87740129;13,96760882;9,14688507
Olfr1339;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Gne;genes;0;3,198703326;7,114356373;0,289994547;0,088006327;2,155368329;0,134987421;0,998184779;3,852460142;0,108589843;0,07963677;0,178801477;0,197005238
Bnc1;genes;0;0,108430621;0;0,08592431;0;0,043987109;0;0,176920379;0,455565858;0;0,029224503;0,049438196;0,083990864
Epb4.1l2;genes;0;2,385473667;2,03267325;0,247032392;0,140810124;0,219935544;0,607443394;0,719358262;2,53815264;0,16967163;0,175347017;0,280149779;1,605158736
E130311K13Rik;genes;0;0,114936458;0,82894956;0,064443233;0,114408225;0,175948435;0;0,122075062;0,359897028;0,313429775;0,263312771;0,152269645;0,262518112
Suz12;genes;0,026599038;2,493904288;4,891120007;0,193329698;2,252785965;0,658487018;0,134987421;0,765711401;3,611986449;0,706605215;0,64279294;0,659175951;0,933231823
Prim2;genes;0;0,596368417;0,444647273;0,042962155;0,158411389;0;0;0,165125687;0,367381324;0,16967163;0,160734766;0,230711583;0,289301865
9430091E24Rik;genes;0;0,226077845;0,52023731;0,010847944;0,070405062;0;0;0,160171917;0,467605813;0,206228154;0,224590304;0,08388014;0,27595665
Nell1os;genes;0;0;0;0;0;0;0;0;0;0;0;0,016479399;0,009332318
Pdcd2;genes;0;0,379507174;0,825773508;0,010740539;0,052803796;0,087974218;0,134987421;0,188715071;0,520646695;0,046274081;0,10228576;0,065917595;0,130652455
Pabpn1l;genes;0;0;0;0;0;0;0;0;0;0,015424694;0;0,016479399;0
Mrps33;genes;0;0,325291864;0,951545165;0,042962155;0,052803796;0,175508564;0,269974842;0,306661991;0,97588715;0,015424694;0,043836754;0,082396994;0,065326228
Gpr165;genes;0;0;0;0;0;0;0,06749371;0;0,032540418;0;0;0,016479399;0
Krt74;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Lcor;genes;0,081925037;0,86744497;1,913253696;0,065302476;0,074629366;0,367732229;0;0,549278804;1,509875417;0,015887434;0,07554534;0;0,055620617
Pkd2l1;genes;0;0,108430621;0,317605195;0;0,035202531;0;0;0,153330995;0,162702092;0,524439584;0,277340532;0,54382016;0,493399665
Zfp472;genes;0;0,054215311;0,444647273;0,021481078;0,128137213;0;0;0,153213048;0,478018747;0,476468786;0,30685728;0,372269618;0,394477092
Sh2d7;genes;0;0;0,063521039;0,010740539;0;0;0;0,011794692;0;0,215945711;0,263020526;0,148314589;0,093323182
Rps21;genes;0,026599038;11,00570805;26,3612312;1,009073618;1,883335404;1,495121827;0,742430815;5,472265275;35,56667738;3,084938727;2,148000959;1,532584087;2,603716787
Plscr1;genes;0;0,541610953;0,190563117;0,0637988;0,140810124;0,087974218;0;0,211478827;0,292863766;0,015270447;0;0;0,009332318
Vmn2r72;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Usp17ld;genes;0;0;0;0;0,076389492;0,043987109;0;0;0;0,012339755;0;0;0
Rsc1a1;genes;0;0,404446217;0,42241491;0,010740539;0,149082718;1,393951476;0,369190596;0,127146779;0,236243438;0,199595536;0,196096414;0,148314589;0,285102322
Olfr803;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Ccne2;genes;0;0,291678371;0,254084156;0,075183771;0,164571832;0;0;0,145074711;0,158471838;0,188335509;0,165995176;0,403910064;0,194205542
Olfr316;genes;0;0;0;0;0;0;0;0,017692038;0;0;0;0;0
Oxct2b;genes;0;0,054215311;0,063521039;0;0,017601265;0;0;0,299113388;0,195242511;0,015424694;0,116898011;0,111400736;1,919284568
Alg8;genes;0;0,054215311;0,69873143;0,010740539;0,017601265;0;0;0,401019526;0,453613433;2,791715301;3,60805712;4,004493904;3,443625428
Dynll2;genes;0;7,10220569;13,97462859;0,547660072;0,316646766;2,551252308;2,497267288;1,698317693;7,058667573;0,20036677;0,248408274;0,26367038;1,922457556
Rpl31-ps12;genes;0,026599038;2,42613515;3,820155288;1,115190141;0,229344489;0,652328823;0,282798647;2,369081824;4,228952783;0,444231177;0,372612411;0,913453074;1,233919117
Pir;genes;0;0,108430621;0,109891398;0,021481078;0,052803796;0,043987109;0;0,011794692;0,292863766;0;0;0,03262921;0,018664636
Pcp2;genes;0;0;0;0;0;0;0;0,011794692;0,032540418;0,006169877;0;0;0
Fscn1;genes;0;0,325291864;0,889294547;0,107405388;0,58084176;0;0,472455973;0,283780288;0,944322944;0;0,029224503;0,016479399;0,121320137
Bsdc1;genes;0,053198076;1,518028697;2,794925718;0,118145926;0,052803796;0,439871088;0,404962263;0,695886825;1,952425108;0,077123468;0,087673509;0,13183519;0,671926913
Flnb;genes;0,026599038;15,12607166;14,79659084;1,106275493;0,756854415;1,363600371;0,742430815;13,06851868;10,34785307;0;0,10228576;0,098876393;0,63459764
Ocstamp;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0,009332318
Hsd3b7;genes;0;1,572244008;2,159715328;0,096664849;0,052803796;2,331316764;0,06749371;0,353722811;1,200090633;0;0;0;0,065326228
Mkl2;genes;0;2,836545051;4,924150947;0,210192344;0,231280628;0,488256907;0,406987074;1,551119938;2,882430267;6,495492737;6,384092645;6,847519781;6,82547091
Gpr126;genes;0;3,795071743;2,413799484;0,064443233;0,017601265;0;0,06749371;1,839971943;2,1151272;0;0;0;0,018664636
Snx31;genes;0;0,271076553;0,19500959;0,010740539;0;0;0;0,151090004;0;0;0,014612251;0;0,027250369
Hist1h2ah;genes;0,027131019;0;0;0;0,370506638;0;0;0;0,083303471;0,037790499;0;0,017138575;0,088003761
Dnajc27;genes;0;1,246952144;0,84610024;0,107405388;0,074981391;0,175948435;0,539949684;2,04036376;0,878591298;27,45595467;29,26570939;27,0919668;31,61789418
Tas1r1;genes;0;0;0;0,010740539;0;0;0;0,117946919;0,195242511;0,230907664;0,058449006;0,115355791;0,270637229
Ces3a;genes;0;0;0;0;0;18,22913761;0,202481131;0,011794692;0;0;0;0;0,009332318
4930404A05Rik;genes;0;0;0;0;0;0;0;0;0;0,030849387;0;0;0
D4Ertd617e;genes;0;0,12035799;0,04827599;0,021481078;0;0;0;0;0;0,036710771;0,008328983;0;0,030610004
Kif21b;genes;0;0,325291864;0,127042078;0,096664849;0,088006327;0;0,202481131;6,37031312;0,943672135;0,097946805;0,116898011;0,13183519;0,830576323
Sgms2;genes;0;5,770677661;10,28850269;0,293861141;0,107367719;1,578257462;0,026997484;1,882078994;7,439715873;0,258517865;0,559356984;0,453183466;2,256741195
Zfp575;genes;0;0,054215311;0,060980197;0,024810645;0;0;0;0,011794692;0,056945732;0,055991638;0;0;0,038355828
Fastkd1;genes;0;0,646246502;1,715068054;0,032221616;0,030098164;0,527845305;0,337468552;0,271042021;0,807327782;0,200521017;0,252353582;0,178471889;0,233214633
Zfp946;genes;0;0,101382631;0,929948012;0;0;0,226973481;0,202481131;0,168899989;0,69050768;0,078357444;0,030101238;0,033123592;0,055993909
Gm8580;genes;0;0,93900918;2,333127764;0,057247072;0,078325631;0,122284162;0,083017264;0,111577786;0,994760592;0,044731612;0,0778833;0,024224716;0,176194168
Akap12;genes;0,017023384;5,421531061;7,701925985;1,981521998;2,025729641;0,175948435;1,214886789;22,33171589;8,66193399;2,422293889;2,329923489;3,416179367;23,75056326
Cd164;genes;0;8,078081281;19,24687483;0,480316894;0,246417716;6,157755355;1,48486163;3,384958641;12,35559689;7,29588009;9,088820382;10,21722724;8,044271671
Rnf6;genes;0,026599038;3,632425811;6,80056244;0,145212084;0,140810124;0,571832414;0,539949684;1,022717739;3,692035879;2,132001154;2,528503986;1,897767564;2,351650872
Commd6;genes;0;0,753050664;0,571689351;0,042962155;0,034850506;0,131961326;0;0,247570584;0,943672135;0,098101052;0,20457152;0,130022456;0,104148671
Klkb1;genes;0;0,216861242;0,063521039;0,021481078;0;4,57465931;0;0,247688531;0,097621255;0,061698775;0,014612251;0;0,027996955
4931423N10Rik;genes;0;0;0,063521039;0;0;0;0;0,386158214;0,032540418;0,385308847;0,30685728;0,346067374;0,298634183
Tas2r136;genes;0;0;0;0;0;0;0;0;0;0;0;0;0,00821244
Dnajb4;genes;0;1,897535871;3,049009874;0,128886465;0,017601265;0,615819523;1,754836472;1,204473941;2,017505945;0,185096324;0,394530788;0,527340761;0,802579368
Lrfn3;genes;0;0,108430621;0,190563117;0,032221616;0;0,131961326;0,06749371;0,672297441;0,260323348;0;0;0;0,009332318
Gm10024;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Olfr229;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Slc6a1;genes;0;0;0,023502784;0;0,039250822;0;0,06749371;0;0;0;0;0;0,018384667
Ppp3r1;genes;0;2,114397114;8,892945467;0,354437779;0,246417716;0,879742175;0,877418236;1,096906351;6,76840704;0;0,029224503;0,082396994;0,289301865
Cd177;genes;0;0,325291864;0;0,010740539;0;0;0;0,036091757;0,065080837;0,015887434;0,016657967;0,033617974;0,060566745
Abcc5;genes;0;2,114397114;1,842110132;0,096664849;1,267291113;0;0,337468552;0,79024436;1,431778412;0,122780561;0,146122514;0,032958798;0,307966502
Syce1l;genes;0;0;0,017150681;0;0;0;0;0,031137987;0;0,061698775;0,097902085;0,13183519;0,195978683
Nfkbid;genes;0;0;0,190563117;0;0,035202531;0;0;0,035384076;0,065080837;0;0;0;0,018664636
Aldh1l2;genes;0;0,162645932;0,444647273;0,021481078;0;0;0;0,176920379;0,227782929;0,061698775;0;0;0,074658546
Lrrc1;genes;0;1,463813386;4,192388577;0,158315541;0,070405062;0;0,06749371;1,037932891;2,928637662;0,231370405;0,233796023;0,247190982;0,923899505
Ippk;genes;0;2,277043046;1,96915221;0,064443233;0,085718163;0,263922653;0,202481131;0,601529289;0,878591298;1,496195283;1,388163885;1,252434307;1,42784469
Dfnb59;genes;0;0;0;0;0;0;0;0;0;0,015424694;0;0;0,018664636
Hist1h3g;genes;0,08431895;0,127948133;0;0;1,0960308;0;0;0,134695382;0,328983631;0,111212041;0,102578005;0,041692879;0,119173704
Tmem220;genes;0;0,20764464;0,444647273;0,010740539;0,105607593;0,35189687;0;0,106152228;0,292863766;0,015424694;0,015196741;0;0,027810308
Agps;genes;0;0,975875591;4,381681274;0,257772931;0,471537902;0,659806631;0,472455973;0,613323981;3,351663102;0,461661081;0,529109624;0,708614148;0,914567187
Rwdd2a;genes;0;0;0,063521039;0;0;0,043987109;0;0,082562844;0,032540418;0,16967163;0,160734766;0,13183519;0,289301865
Gm10778;genes;0,026599038;0,217945549;0,66697091;0,032221616;0,202942591;0;0,031047107;0,150382322;0,510233761;0,182628373;0,436614072;0,345408198;0,410528679
Usp29;genes;0;0;0,279492572;0,027925401;0,355897587;0;0;0,076665498;0,0078097;0,054603415;0,073353502;0,121947551;0,128319376
Pla2g3;genes;0;0,054215311;0,063521039;0;0;0;0;0,044230095;0,032540418;0;0,014612251;0,032958798;0,009332318
Mat2a;genes;0;9,571170935;35,49365099;0,801136787;0,462385243;0,838394293;1,846627919;4,217310052;22,8928352;3,106224805;2,681348135;2,942561446;2,747994427
Mir7232;genes;0;0;0;0;0;0;0;0,035384076;0;0,077123468;0,043398387;0,177647919;0,046568268
Zbtb22;genes;0;0,92166028;1,33394182;0,128886465;0,035202531;0,175948435;0,06749371;0,647882429;1,041293391;1,141427329;1,066694354;0,757722756;1,343853826
Flrt2;genes;0,026599038;1,192736833;1,206899742;0,472583706;0;0;0,202481131;0,607898423;3,987177474;0,046274081;0,014612251;0;0,130652455
Bank1;genes;0;0,054215311;0;0,042962155;0;0;0;0,047178768;0,260323348;0;0;0;0
Gm14850;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Rhog;genes;0;0,271076553;1,016336625;0,064443233;0;0,043987109;0,202481131;0,224099147;0,650808369;0,015424694;0,014612251;0,016479399;0,055993909
Atp6v1g1;genes;0,079797114;5,096239197;18,16701717;0,72584561;0,246417716;0,791767958;0,539949684;1,839971943;14,8058904;0,416466728;0,496816548;0,527340761;1,007423753
Eno3;genes;0;0,271076553;0,759711627;0;0,10279139;0;15,92919061;0,283308501;0,488106277;0,231370405;0,189959268;0,148314589;0,479307864
3632451O06Rik;genes;0;0,244511051;0,762252469;0;0,176012655;0;0;0,176684485;0,42302544;0;0;0;0
Lipi;genes;0;0,054215311;3,493657148;0,021481078;0;0;0;0,011794692;2,896097243;0;0;0,016479399;0
Mir21b;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Clp1;genes;0;1,518028697;0,825773508;0,096664849;0,19361392;0,131961326;0;0,601529289;0,618267951;0,755809988;0,789061577;0,790846347;1,138542825
Adam21;genes;0;0,054215311;0;0;0;0;0;0,070768152;0,032540418;0,014653459;0,073061257;0,082396994;0,102655501
Ankrd1;genes;0;0;0;0;0;0;0,134987421;0;0;0;0;0;0
BC051537;genes;0;0;0;0;0;0;0;0,011794692;0,03188961;0;0;0;0
Olfr191;genes;0;0;0;0;0;0;0;0;0;0,007712347;0;0;0
Spry2;genes;0;1,054487791;3,808721501;0,053917505;0,817226755;0,045746593;0,994857292;0,377430142;1,40672229;0;0,014758374;0;0,041808786
Rhoa;genes;0,027131019;7,138529948;15,65348965;0,868694776;0,681873024;1,642478641;1,889823893;2,372856126;9,352767074;0,242630431;0,288884211;0,331400709;1,347586753
C230091D08Rik;genes;0;1,095691427;1,149730807;0,150367543;0,059316265;0,531804145;0,607443394;1,290575193;2,064689551;13,89718623;17,15741337;14,74214056;14,4479218
Sdsl;genes;0;0,216861242;0,063521039;0;0;0;0,06749371;0,047178768;0,065080837;0;0;0;0,009332318
Cypt12;genes;0;0;0;0,032221616;0,017601265;0;0;0,117946919;0,032540418;0,092548162;0,10228576;0,064104861;0,513277503
Top3a;genes;0;0,433722485;0,889294547;0,053702694;0,264018982;0,263922653;0;0,188715071;0,455565858;1,712140994;1,154367862;1,268748912;1,42784469
Kat8;genes;0;0,704799038;1,016336625;0,064443233;0,105607593;0,131961326;0,06749371;0,542555829;0,650808369;2,868993016;2,366161872;1,740554099;2,694893536
4930543E12Rik;genes;0;0;0,033666151;0;0;0;0;0,047178768;0;0;0;0,016479399;0,009332318
Irs3;genes;0;0,054215311;0;0,021481078;0,050867657;0;0,06749371;0,047178768;0,065080837;0;0;0;0,018664636
Ces2a;genes;0;0,054215311;0;0;0;1,276945767;0;0,022645809;0;0;0;0;0,009332318
Adam24;genes;0;0;0;0,010740539;0;0;0;0,094357536;0;0,138822243;0,146122514;0,247190982;0,251972592
Fzd3;genes;0,057985903;2,499867972;7,364629267;0,122119926;0,218959742;0;0;1,201761162;5,053201583;2,411342356;2,551883588;1,878651461;3,000993574
Halr1;genes;0;0;0,063521039;0;0,299221513;0;0;0,011794692;0,032540418;0,010334545;0;0;0
4632428N05Rik;genes;0;1,030090902;0,825773508;0,393640746;0,035202531;0,043987109;0,269974842;0,412814218;1,492628995;0,015424694;0,131510263;0,043340819;0,233307956
1700031M16Rik;genes;0;0;0;0;0;0;0;0,42460891;0,032540418;0,030849387;0,058449006;0,13183519;0,31729882
Slc15a2;genes;0;1,572244008;3,937669211;0,096664849;0,017601265;0;0;1,002548815;4,262794819;0,030849387;0,043836754;0;0,018664636
Retnlg;genes;0,026599038;0;0;0,021481078;0;0;0;0;0;0;0;0;0,009332318
Adam34;genes;0;0;0;0;0;0;0;0,047178768;0;0,030849387;0,035653893;0,049438196;0,037329273
Gm10248;genes;0;0;0;0,010740539;0;0;0;0;0,032540418;0;0;0;0
Fga;genes;0,053198076;2,331258356;1,905631171;0,010740539;0;52,87250472;0,202481131;0,931780664;1,366697575;0;0;0;0
Dio1;genes;0;0;0,063521039;0;0;2,374864002;0;0;0,032540418;0;0,014612251;0;0,018664636
Mir199a-1;genes;0;0,541610953;2,04982393;1,373070477;0,052627784;0,829596871;1,138618896;0,011794692;0,240799097;0,030386646;0;0;0,083057632
Dnaic2;genes;0;0;0,063521039;0,021481078;0;0;0;0,106152228;0,032540418;0,185096324;0,043836754;0,181273387;0,540807842
4933402P03Rik;genes;0;0,216861242;0;0,042962155;0;0;0;0,872807204;0,130161674;0,092548162;0,116898011;0,313108577;2,211759421
Mmp21;genes;0;0,054215311;0;0;0;0;0;0,011794692;0,032540418;0,015424694;0;0;0
Eef1e1;genes;0;0,054215311;0,444647273;0,032221616;0,298517462;0,263922653;0;0,070768152;0,065080837;0;0,029224503;0;0,083990864
Cybb;genes;0,026599038;0,448902772;0,63393997;0,22845126;0,045587278;0,131961326;0,270649779;0,445957302;1,919884689;0;0,009497963;0,042352055;0,023424119
Cartpt;genes;0;0;0,063521039;0;0;0;0;0,011794692;0,162702092;0;0;0;0
Eda2r;genes;0;0,108430621;0,190563117;0;0,622732772;0;0,134987421;0,046471086;0,130161674;0,014499212;0;0;0
Gm19277;genes;0;0,054215311;0;0;0;0;0;0;0;0,015424694;0;0;0,018664636
Wnt11;genes;0;0;0,063521039;0;0,035202531;0;0,202481131;0,035384076;0;0;0;0;0,018664636
Cenpu;genes;0;0,162645932;0,279492572;0,03050313;0,178300819;0;0;0,188715071;0,349484094;0,416003987;0,350694034;0,313108577;0,586909494
Nol7;genes;0;1,246952144;2,00091273;0,214810775;0,19361392;0,219935544;0,607443394;0,477685024;1,115810949;0,1183074;0,052019615;0,016479399;0,143904347
4930402F11Rik;genes;0;0;0;0;0;0;0;0,011794692;0,032540418;0,092548162;0,20457152;0,247190982;0,120946844
Lrrc30;genes;0;0;0;0,010740539;0;0;0,404962263;0;0;0;0;0;0
Rhot2;genes;0,026599038;1,518028697;1,96915221;0,064443233;0,211039173;0,439871088;0,809924526;0,530761138;1,106374228;2,745286973;2,030956825;1,334831301;2,11759633
Plekhh3;genes;0;0,379507174;0,69873143;0,021481078;0;0;0,674937105;0,165125687;0,325404185;0;0;0;0,009332318
Olfr1066;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Nmnat2;genes;0;0,108430621;0,427496593;0,053595288;0,08290196;0;0;0,059091407;0,230711567;0,045657093;0,013443271;0,048119844;0,027623662
Slco2b1;genes;0;0,325291864;0,889294547;0,150152732;0;1,759044479;0,404962263;0,165125687;1,69210176;0;0;0;0,028463571
Arhgef26;genes;0;1,030090902;2,08158445;0,032221616;0,035202531;0,923729284;0,06749371;0,412814218;1,301616738;0;0,029224503;0;0,009332318
Tmem209;genes;0;1,052319179;1,777318673;0,053702694;0,583129924;0,131961326;0,142411729;0,430860097;1,603266418;2,069993886;1,688153406;1,958906133;2,897031549
Ubc;genes;0;27,06536736;43,04693774;2,042420853;1,026857827;6,86770729;9,066430128;8,319503911;20,96546621;0,754267519;1,050036387;0,971295764;9,653536627
Olfr1467;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Hpdl;genes;0;2,548119599;2,66788364;0,010740539;0,017601265;0;0,06749371;0,660502749;2,212423051;0;0;0;0,195978683
BB123696;genes;0;0,09433464;0,379855814;0,021373672;0;0,087974218;0;0,030312358;0,194917107;0,094553372;0,163511093;0,226921321;0,128319376
1110059G10Rik;genes;0;0,433722485;0,506897892;0,010740539;0,033970442;0,087974218;0;0,094593429;0,691158488;0,118924388;0,05640329;0,098876393;0,121040167
Abat;genes;0,026599038;0,772026023;2,350278445;0,214810775;0,158411389;5,146491724;0,06749371;0,566145213;3,026258917;0,046274081;0,014612251;0,016479399;0,345295775
Rer1;genes;0;2,385473667;2,223236367;0,09150939;0,088006327;1,011703501;0,472455973;0,931308876;2,375450548;0,231370405;0,379918537;0,329423182;0,447951275
Lrrc16b;genes;0;0;0;0;0,017601265;0;0;0,035148182;0,032540418;0;0;0;0,009332318
Acpt;genes;0;0;0,063521039;0;0;0;0;0;0;0;0,014612251;0;0,083990864
Atad5;genes;0,026599038;0,162645932;0,63521039;0,075183771;0,400780814;0,043987109;0,06749371;0,117946919;0,911131717;0,200521017;0,20457152;0,098876393;0,339976353
Mir1955;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Gsdma2;genes;0;0;0,022867574;0;0;0;0;0;0,11584389;0,014036471;0;0;0
Esyt3;genes;0;0,318243873;3,049645085;0,032221616;0;0;0;0,171023033;1,927043581;0,123397549;0,087673509;0,116674143;0,63459764
Zfp109;genes;0;0,054215311;0;0;0,052803796;0,043987109;0;0;0,106407168;0,069256874;0,054942065;0,055535574;0,081937754
Pros1;genes;0;3,090272705;2,351548866;0,204070237;0,19361392;0,923729284;0,202481131;1,096906351;3,38420352;0,046274081;0,043836754;0,016479399;0,298634183
Mro;genes;0;0;0,063521039;0,0637988;0;0;0;0,188479177;0,059548966;0;0,014466129;0;0,149503738
H2-D1;genes;0,026599038;19,01818881;25,50306197;1,854139208;0,022705632;2,646264463;3,017643795;6,882792485;14,7515479;0,200058276;0,106815558;0,016479399;0,567498272
Stag3;genes;0;0,054215311;0,825773508;0,128886465;0,123208858;0;0;0,731270901;0,325404185;4,010420346;3,185470809;2,982771179;6,980574039
